[11:58:34] [main/INFO]: ModLauncher running: args [--username, LinksApprentice, --version, forge-47.3.0, --gameDir, D:\MC modding\Instances\Path Accesion, --assetsDir, D:\MC modding\Install\assets, --assetIndex, 5, --uuid, 2236429e762746aba45224c7749b303b, --accessToken, ????????, --clientId, 109f488-8ff088-1d3e2f-ff479f-111595, --xuid, 2535405300899345, --userType, msa, --versionType, release, --width, 2560, --height, 1440, --launchTarget, forgeclient, --fml.forgeVersion, 47.3.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[11:58:34] [main/INFO]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.8 by Eclipse Adoptium; OS Windows 11 arch amd64 version 10.0
	at cpw.mods.modlauncher.LaunchPluginHandler.offerClassNodeToPlugins(LaunchPluginHandler.java:88) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.ClassTransformer.transform(ClassTransformer.java:120) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.TransformingClassLoader.maybeTransformClassBytes(TransformingClassLoader.java:50) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.cl.ModuleClassLoader.readerToClass(ModuleClassLoader.java:113) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.lambda$findClass$15(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadFromModule(ModuleClassLoader.java:229) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.findClass(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:135) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(Unknown Source) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$ParticleAppearanceBillboard.<clinit>(ParticlesFile.kt:435) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$ParticleAppearanceBillboard$$serializer.deserialize(ParticlesFile.kt:435) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$ParticleAppearanceBillboard$$serializer.deserialize(ParticlesFile.kt:435) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableValue(AbstractDecoder.kt:43) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeNullableSerializableElement(AbstractDecoder.kt:78) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$$serializer.deserialize(ParticlesFile.kt:178) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$$serializer.deserialize(ParticlesFile.kt:178) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableValue(AbstractDecoder.kt:43) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableElement(AbstractDecoder.kt:70) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableElement(StreamingJsonDecoder.kt:168) ~[?:?]
	at gg.essential.model.file.ParticlesFile$ParticleEffect$$serializer.deserialize(ParticlesFile.kt:59) ~[?:?]
	at gg.essential.model.file.ParticlesFile$ParticleEffect$$serializer.deserialize(ParticlesFile.kt:59) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableValue(AbstractDecoder.kt:43) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableElement(AbstractDecoder.kt:70) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableElement(StreamingJsonDecoder.kt:168) ~[?:?]
	at gg.essential.model.file.ParticlesFile$$serializer.deserialize(ParticlesFile.kt:52) ~[?:?]
	at gg.essential.model.file.ParticlesFile$$serializer.deserialize(ParticlesFile.kt:52) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.json.Json.decodeFromString(Json.kt:107) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$JsonAssetType$3.invoke(AssetLoader.kt:337) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$JsonAssetType$3.invoke(AssetLoader.kt:336) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$getAsset$1$future$1.invoke(AssetLoader.kt:91) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$getAsset$1$future$1.invoke(AssetLoader.kt:89) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$getAsset$1.invoke$lambda$0(AssetLoader.kt:89) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniApply.tryFire(Unknown Source) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.exec(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(Unknown Source) ~[?:?]
[11:58:58] [ForkJoinPool.commonPool-worker-14/ERROR]: Could not find parent gg/essential/lib/okhttp3/EventListener for class gg/essential/lib/okhttp3/EventListener$1 in classloader jdk.internal.loader.ClassLoaders$AppClassLoader@6f496d9f on thread Thread[ForkJoinPool.commonPool-worker-14,5,main]
[11:58:58] [ForkJoinPool.commonPool-worker-14/ERROR]: An error occurred building event handler
java.lang.ClassNotFoundException: gg.essential.lib.okhttp3.EventListener
	at jdk.internal.loader.BuiltinClassLoader.loadClass(Unknown Source) ~[?:?]
	at jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(Unknown Source) ~[?:?]
	at java.lang.ClassLoader.loadClass(Unknown Source) ~[?:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.buildEvents(EventSubclassTransformer.java:97) ~[eventbus-6.0.5.jar:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.transform(EventSubclassTransformer.java:48) ~[eventbus-6.0.5.jar:?]
	at net.minecraftforge.eventbus.EventBusEngine.processClass(EventBusEngine.java:26) ~[eventbus-6.0.5.jar:?]
	at net.minecraftforge.eventbus.service.ModLauncherService.processClassWithFlags(ModLauncherService.java:32) ~[eventbus-6.0.5.jar:6.0.5+6.0.5+master.eb8e549b]
	at cpw.mods.modlauncher.LaunchPluginHandler.offerClassNodeToPlugins(LaunchPluginHandler.java:88) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.ClassTransformer.transform(ClassTransformer.java:120) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.TransformingClassLoader.maybeTransformClassBytes(TransformingClassLoader.java:50) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.cl.ModuleClassLoader.readerToClass(ModuleClassLoader.java:113) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.lambda$findClass$15(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadFromModule(ModuleClassLoader.java:229) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.findClass(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:135) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(Unknown Source) ~[?:?]
	at gg.essential.lib.okhttp3.OkHttpClient$Builder.<init>(OkHttpClient.java:477) ~[?:?]
	at gg.essential.util.HttpUtils.httpClient$lambda$1(HttpUtils.kt:26) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.run(Unknown Source) ~[?:?]
	at java.util.concurrent.CompletableFuture$AsyncSupply.exec(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(Unknown Source) ~[?:?]
[11:58:58] [ForkJoinPool.commonPool-worker-2/ERROR]: Could not find parent kotlin/jvm/internal/Lambda for class gg/essential/model/file/ParticleEffectComponents$ParticleAppearanceBillboard$Direction$Companion$1 in classloader jdk.internal.loader.ClassLoaders$AppClassLoader@6f496d9f on thread Thread[ForkJoinPool.commonPool-worker-2,5,main]
[11:58:58] [ForkJoinPool.commonPool-worker-2/ERROR]: An error occurred building event handler
java.lang.ClassNotFoundException: kotlin.jvm.internal.Lambda
	at jdk.internal.loader.BuiltinClassLoader.loadClass(Unknown Source) ~[?:?]
	at jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(Unknown Source) ~[?:?]
	at java.lang.ClassLoader.loadClass(Unknown Source) ~[?:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.buildEvents(EventSubclassTransformer.java:97) ~[eventbus-6.0.5.jar:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.transform(EventSubclassTransformer.java:48) ~[eventbus-6.0.5.jar:?]
	at net.minecraftforge.eventbus.EventBusEngine.processClass(EventBusEngine.java:26) ~[eventbus-6.0.5.jar:?]
	at net.minecraftforge.eventbus.service.ModLauncherService.processClassWithFlags(ModLauncherService.java:32) ~[eventbus-6.0.5.jar:6.0.5+6.0.5+master.eb8e549b]
	at cpw.mods.modlauncher.LaunchPluginHandler.offerClassNodeToPlugins(LaunchPluginHandler.java:88) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.ClassTransformer.transform(ClassTransformer.java:120) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.TransformingClassLoader.maybeTransformClassBytes(TransformingClassLoader.java:50) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.cl.ModuleClassLoader.readerToClass(ModuleClassLoader.java:113) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.lambda$findClass$15(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadFromModule(ModuleClassLoader.java:229) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.findClass(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:135) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(Unknown Source) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$ParticleAppearanceBillboard$Direction.<clinit>(ParticlesFile.kt:485) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$ParticleAppearanceBillboard.<clinit>(ParticlesFile.kt:435) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$ParticleAppearanceBillboard$$serializer.deserialize(ParticlesFile.kt:435) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$ParticleAppearanceBillboard$$serializer.deserialize(ParticlesFile.kt:435) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableValue(AbstractDecoder.kt:43) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeNullableSerializableElement(AbstractDecoder.kt:78) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$$serializer.deserialize(ParticlesFile.kt:178) ~[?:?]
	at gg.essential.model.file.ParticleEffectComponents$$serializer.deserialize(ParticlesFile.kt:178) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableValue(AbstractDecoder.kt:43) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableElement(AbstractDecoder.kt:70) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableElement(StreamingJsonDecoder.kt:168) ~[?:?]
	at gg.essential.model.file.ParticlesFile$ParticleEffect$$serializer.deserialize(ParticlesFile.kt:59) ~[?:?]
	at gg.essential.model.file.ParticlesFile$ParticleEffect$$serializer.deserialize(ParticlesFile.kt:59) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableValue(AbstractDecoder.kt:43) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableElement(AbstractDecoder.kt:70) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableElement(StreamingJsonDecoder.kt:168) ~[?:?]
	at gg.essential.model.file.ParticlesFile$$serializer.deserialize(ParticlesFile.kt:52) ~[?:?]
	at gg.essential.model.file.ParticlesFile$$serializer.deserialize(ParticlesFile.kt:52) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.json.Json.decodeFromString(Json.kt:107) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$JsonAssetType$3.invoke(AssetLoader.kt:337) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$JsonAssetType$3.invoke(AssetLoader.kt:336) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$getAsset$1$future$1.invoke(AssetLoader.kt:91) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$getAsset$1$future$1.invoke(AssetLoader.kt:89) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$getAsset$1.invoke$lambda$0(AssetLoader.kt:89) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniApply.tryFire(Unknown Source) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.exec(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinTask.doExec(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinPool.scan(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinPool.runWorker(Unknown Source) ~[?:?]
	at java.util.concurrent.ForkJoinWorkerThread.run(Unknown Source) ~[?:?]
[11:58:58] [ForkJoinPool.commonPool-worker-2/ERROR]: Could not find parent gg/essential/model/file/ParticleEffectComponents$ParticleAppearanceBillboard$Direction for class gg/essential/model/file/ParticleEffectComponents$ParticleAppearanceBillboard$Direction$Custom in classloader jdk.internal.loader.ClassLoaders$AppClassLoader@6f496d9f on thread Thread[ForkJoinPool.commonPool-worker-2,5,main]
[11:58:58] [ForkJoinPool.commonPool-worker-11/ERROR]: Could not find parent kotlin/jvm/internal/Lambda for class gg/essential/mod/cosmetics/featured/FeaturedItem$Companion$1 in classloader jdk.internal.loader.ClassLoaders$AppClassLoader@6f496d9f on thread Thread[ForkJoinPool.commonPool-worker-11,5,main]
[11:58:58] [ForkJoinPool.commonPool-worker-14/ERROR]: Could not find parent gg/essential/lib/okhttp3/internal/tls/CertificateChainCleaner for class gg/essential/lib/okhttp3/internal/tls/BasicCertificateChainCleaner in classloader jdk.internal.loader.ClassLoaders$AppClassLoader@6f496d9f on thread Thread[ForkJoinPool.commonPool-worker-14,5,main]
[11:58:58] [ForkJoinPool.commonPool-worker-11/ERROR]: An error occurred building event handler
java.lang.ClassNotFoundException: kotlin.jvm.internal.Lambda
	at jdk.internal.loader.BuiltinClassLoader.loadClass(Unknown Source) ~[?:?]
	at jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(Unknown Source) ~[?:?]
	at java.lang.ClassLoader.loadClass(Unknown Source) ~[?:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.buildEvents(EventSubclassTransformer.java:97) ~[eventbus-6.0.5.jar:?]
	at net.minecraftforge.eventbus.EventSubclassTransformer.transform(EventSubclassTransformer.java:48) ~[eventbus-6.0.5.jar:?]
	at net.minecraftforge.eventbus.EventBusEngine.processClass(EventBusEngine.java:26) ~[eventbus-6.0.5.jar:?]
	at net.minecraftforge.eventbus.service.ModLauncherService.processClassWithFlags(ModLauncherService.java:32) ~[eventbus-6.0.5.jar:6.0.5+6.0.5+master.eb8e549b]
	at cpw.mods.modlauncher.LaunchPluginHandler.offerClassNodeToPlugins(LaunchPluginHandler.java:88) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.ClassTransformer.transform(ClassTransformer.java:120) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.modlauncher.TransformingClassLoader.maybeTransformClassBytes(TransformingClassLoader.java:50) ~[modlauncher-10.0.9.jar:?]
	at cpw.mods.cl.ModuleClassLoader.readerToClass(ModuleClassLoader.java:113) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.lambda$findClass$15(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadFromModule(ModuleClassLoader.java:229) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.findClass(ModuleClassLoader.java:219) ~[securejarhandler-2.1.10.jar:?]
	at cpw.mods.cl.ModuleClassLoader.loadClass(ModuleClassLoader.java:135) ~[securejarhandler-2.1.10.jar:?]
	at java.lang.ClassLoader.loadClass(Unknown Source) ~[?:?]
	at gg.essential.mod.cosmetics.featured.FeaturedItem.<clinit>(FeaturedItem.kt:23) ~[?:?]
	at gg.essential.mod.cosmetics.featured.FeaturedPage.<clinit>(FeaturedPage.kt:16) ~[?:?]
	at gg.essential.mod.cosmetics.featured.FeaturedPage$$serializer.deserialize(FeaturedPage.kt:16) ~[?:?]
	at gg.essential.mod.cosmetics.featured.FeaturedPage$$serializer.deserialize(FeaturedPage.kt:16) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableValue(AbstractDecoder.kt:43) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableElement(AbstractDecoder.kt:70) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableElement(StreamingJsonDecoder.kt:168) ~[?:?]
	at kotlinx.serialization.encoding.CompositeDecoder$DefaultImpls.decodeSerializableElement$default(Decoding.kt:538) ~[?:?]
	at kotlinx.serialization.internal.MapLikeSerializer.readElement(CollectionSerializers.kt:111) ~[?:?]
	at kotlinx.serialization.internal.MapLikeSerializer.readElement(CollectionSerializers.kt:84) ~[?:?]
	at kotlinx.serialization.internal.AbstractCollectionSerializer.readElement$default(CollectionSerializers.kt:51) ~[?:?]
	at kotlinx.serialization.internal.AbstractCollectionSerializer.merge(CollectionSerializers.kt:36) ~[?:?]
	at kotlinx.serialization.internal.AbstractCollectionSerializer.deserialize(CollectionSerializers.kt:43) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableValue(AbstractDecoder.kt:43) ~[?:?]
	at kotlinx.serialization.encoding.AbstractDecoder.decodeSerializableElement(AbstractDecoder.kt:70) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableElement(StreamingJsonDecoder.kt:168) ~[?:?]
	at gg.essential.mod.cosmetics.featured.FeaturedPageCollection$$serializer.deserialize(FeaturedPageCollection.kt:24) ~[?:?]
	at gg.essential.mod.cosmetics.featured.FeaturedPageCollection$$serializer.deserialize(FeaturedPageCollection.kt:24) ~[?:?]
	at kotlinx.serialization.json.internal.StreamingJsonDecoder.decodeSerializableValue(StreamingJsonDecoder.kt:69) ~[?:?]
	at kotlinx.serialization.json.Json.decodeFromString(Json.kt:107) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$JsonAssetType$3.invoke(AssetLoader.kt:337) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$JsonAssetType$3.invoke(AssetLoader.kt:336) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$getAsset$1$future$1.invoke(AssetLoader.kt:91) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$getAsset$1$future$1.invoke(AssetLoader.kt:89) ~[?:?]
	at gg.essential.network.connectionmanager.cosmetics.AssetLoader$getAsset$1.invoke$lambda$0(AssetLoader.kt:89) ~[?:?]
	at java.util.concurrent.CompletableFuture$UniApply.tryFire(Unknown Source) ~[?:?]
	at java.util.concurrent.CompletableFuture$Completion.exec(Unknown Source) ~[?:?]
